id,title,description,type,release_year,genres,production_countries,Netflix Link,TMDb Trailer,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,type_netflix
tm469400,Brené Brown: The Call to Courage,"Brené Brown is a research professor at the University of Houston Graduate College of Social Work. She has spent more than a decade studying vulnerability, courage, authenticity and shame. With two TED talks under her belt, Brené Brown brings her humor and empathy to Netflix to discuss what it takes to choose courage over comfort in a culture defined by scarcity, fear and uncertainty.",MOVIE,2019,"documentation, drama",US,https://www.netflix.com/watch/81010166,https://www.youtube.com/watch?v=gr-WvA7uFDQ,76,7.7,1516.0,4.84,7.1,0
ts86927,Touch Your Heart,"Hoping to make a comeback after a bad scandal, an actress agrees to research a new role by taking a job as a secretary for a prickly attorney.",SHOW,2019,"comedy, drama, romance",KR,https://www.netflix.com/watch/81205775,https://www.youtube.com/watch?v=HRX2yJHQuhQ,63,7.7,3046.0,22.161,8.419,1
tm467299,Anthony Jeselnik: Fire in the Maternity Ward,"Forging his own comedic boundaries, Anthony Jeselnik revels in getting away with saying things others can't in this stand-up special shot in New York.",MOVIE,2019,comedy,US,https://www.netflix.com/watch/80227677,https://www.youtube.com/watch?v=G-QRXw_WzmM,64,7.2,3547.0,4.278,7.0,0
ts321758,Vagabond,"Stuntman Cha Dal-geon gets involved in a tragic airplane crash and ends up discovering a national corruption scandal in the process. Go Hae-ri, the oldest daughter of a deceased marine, decides to work for the National Intelligence Service as a secret ops agent in order to support her mom and younger siblings, although all she wanted to do is to become a civil servant.",SHOW,2019,"drama, action, thriller, romance",KR,https://www.netflix.com/watch/81095101,https://www.youtube.com/watch?v=PndjeodkGj8,61,8.2,7544.0,29.264,8.475,1
tm848995,Jingle Jangle: A Christmas Journey,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",MOVIE,2020,"music, family, fantasy",US,https://www.netflix.com/watch/80232043,https://www.youtube.com/watch?v=aYPUYVgwLWY,122,6.5,18274.0,28.329,6.65,0
ts215378,Love 101,"In 1990s Turkey, a group of teenage outcasts band together to make their beloved teacher fall in love so she'll have a reason to stay in town with them.",SHOW,2020,"comedy, drama, romance",TR,https://www.netflix.com/watch/81080697,https://www.youtube.com/watch?v=EINTw8RecjI,46,7.5,13797.0,14.642,8.1,1
ts237208,The Big Flower Fight,"Ten pairs of florists, sculptors and garden designers face off in a friendly floral fight to see who can build the biggest, boldest garden sculptures.",SHOW,2020,reality,"GB, US",https://www.netflix.com/watch/81046153,https://www.youtube.com/watch?v=P6ZxASdQkVU,39,7.4,1178.0,3.011,6.9,1
ts268890,Lovestruck in the City,"Heart stolen by a free-spirited woman after a beachside romance, a passionate architect sets out to reunite with her on the streets of Seoul.",SHOW,2020,"drama, romance",KR,https://www.netflix.com/watch/81340910,https://www.youtube.com/watch?v=c_LSBRJB3wE,30,7.7,2129.0,18.949,7.763,1
ts223192,Hospital Playlist,Hospital Playlist tells the story of five doctors who have been friends since they entered medical school in 1999.,SHOW,2020,"comedy, drama",KR,https://www.netflix.com/watch/81239224,https://www.youtube.com/watch?v=ulf9PtJjVjc,90,8.8,4836.0,27.612,8.983,1
tm463385,Framing John DeLorean,"A documentary interspersed with acted scenes, this portrait of John DeLorean covers the brilliant but tragically flawed automaker's rise to stardom and shocking down fall.",MOVIE,2019,"drama, documentation",US,https://www.netflix.com/watch/81092223,https://www.youtube.com/watch?v=FhyaYaK9lC4,109,6.5,2287.0,4.842,6.2,0
ts226602,How to Fix a Drug Scandal,"The four-part docuseries revolves around Amherst, Massachusetts, drug lab chemist Sonja Farak who became addicted to the narcotics she was supposed to be testing. In covering her tracks, Farak falsified thousands of results and opened the door to overturning hundreds of wrongful convictions.",SHOW,2020,"crime, documentation",US,https://www.netflix.com/watch/80233339,https://www.youtube.com/watch?v=TFoo4hFv9hE,53,7.0,3232.0,4.32,7.4,1
tm483997,The Kissing Booth 2,"In the sequel to 2018's THE KISSING BOOTH, high school senior Elle juggles a long-distance relationship with her dreamy boyfriend Noah, college applications, and a new friendship with a handsome classmate that could change everything.",MOVIE,2020,"comedy, romance",GB,https://www.netflix.com/watch/81026818,https://www.youtube.com/watch?v=fjVonI2oVeM,134,5.7,30310.0,57.949,7.793,0
ts221174,Ricky Zoom,"From Hasbro's Entertainment One comes Ricky Zoom, a CGI preschool series about a red motorbike named Ricky. Along with his bike buddies, Ricky races around the sports track, tries new stunts at the park, and zooms into adventures.",SHOW,2019,"animation, family",CN,https://www.netflix.com/watch/81343555,https://www.youtube.com/watch?v=ndOSCN27x0g,12,6.3,90.0,1.375,7.2,1
ts103360,The Barrier,"In 2045, Spain like the rest of the western world has been driven into a dictatorial regime by the lack of natural resources. Life in the countryside is impossible, and in the city a fence divides peoples into the powerful, and the rest.",SHOW,2020,"scifi, fantasy, thriller, action, drama, war",ES,https://www.netflix.com/watch/81073507,https://www.youtube.com/watch?v=cI-ymuxjPN8,52,6.8,3447.0,21.052,7.1,1
tm824165,Falling Inn Love,"When city girl Gabriela spontaneously enters a contest and wins a rustic New Zealand inn, she teams up with bighearted contractor Jake Taylor to fix and flip it.",MOVIE,2019,"comedy, romance",US,https://www.netflix.com/watch/80999781,https://www.youtube.com/watch?v=P9vXNloQfTM,98,5.6,19091.0,19.061,6.529,0
tm465231,Nate Bargatze: The Tennessee Kid,"Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.",MOVIE,2019,comedy,US,https://www.netflix.com/watch/81002880,https://www.youtube.com/watch?v=NHlkP0E62MU,60,7.6,1798.0,2.578,7.5,0
tm883189,Dangerous Lies,"After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives — even the people she loves.",MOVIE,2020,"thriller, horror, drama, comedy, crime",US,https://www.netflix.com/watch/81045557,https://www.youtube.com/watch?v=EzJJo0whbJ4,96,5.3,16731.0,11.808,6.4,0
tm458127,Human Nature,"The biggest tech revolution of the 21st century isn’t digital, it’s biological. A breakthrough called CRISPR gives us unprecedented control over the basic building blocks of life. It opens the door to curing disease, reshaping the biosphere, and designing our own children. This documentary is a provocative exploration of CRISPR’s far-reaching implications, through the eyes of the scientists who discovered it, the families it’s affecting, and the genetic engineers who are testing its limits.",MOVIE,2019,"documentation, thriller",US,https://www.netflix.com/watch/81220944,https://www.youtube.com/watch?v=wGPO15FSepQ,107,7.7,1541.0,3.416,7.2,0
tm475339,Beats,An agoraphobic hip-hop prodigy and a disgraced former music manager cross paths in Chicago’s South Side and help each other face demons of their pasts.,MOVIE,2019,drama,US,https://www.netflix.com/watch/80216302,https://www.youtube.com/watch?v=0o2xteiJt94,109,6.3,5122.0,12.175,6.8,0
tm881859,A Secret Love,"Amid shifting times, two women kept their decades-long love a secret. But coming out later in life comes with its own set of challenges.",MOVIE,2020,"documentation, drama",US,https://www.netflix.com/watch/80209024,https://www.youtube.com/watch?v=ghv3-lpFOcc,83,7.8,4334.0,12.806,7.4,0
tm503508,Earthquake Bird,"An enigmatic translator with a dark past is brought in for questioning after an ex-pat friend, who came between her and her photographer boyfriend, ends up missing and presumed dead.",MOVIE,2019,"romance, thriller, crime, drama","JP, GB",https://www.netflix.com/watch/80244457,https://www.youtube.com/watch?v=L50zp0Qu8yI,107,5.9,14154.0,10.326,5.9,0
tm434553,Cut Throat City,"Four boyhood friends return to New Orleans’ Lower Ninth Ward after Hurricane Katrina, to find their home decimated and prospects for work swept away. Turning to a local gangster for employment, the crew is hired to pull off a daring casino heist, right in the heart of the city.",MOVIE,2020,"crime, thriller, action, drama",US,https://www.netflix.com/watch/80202711,https://www.youtube.com/watch?v=87r31Z_d4LQ,123,4.8,2521.0,10.445,6.6,0
ts225716,Family Business,"After learning France is about to legalize pot, a down-on-his-luck entrepreneur and his family race to turn their butcher shop into a marijuana café.",SHOW,2019,"comedy, family",FR,https://www.netflix.com/watch/81010818,https://www.youtube.com/watch?v=axYAgIVfox4,47,7.4,3907.0,12.624,7.3,1
tm848996,Tigertail,A man reflects on the lost love of his youth and his long-ago journey from Taiwan to America as he begins to reconnect with his estranged daughter.,MOVIE,2020,drama,US,https://www.netflix.com/watch/80202958,https://www.youtube.com/watch?v=fxv73Lo1iBE,91,6.6,3540.0,6.618,6.9,0
ts89048,My First First Love,"Due to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between.",SHOW,2019,drama,KR,https://www.netflix.com/watch/81026700,https://www.youtube.com/watch?v=tc9YvtGE16s,52,7.5,2163.0,25.264,8.3,1
tm912373,Jim Jefferies: Intolerant,"Between scenes from an excruciating date, Jim Jefferies digs into generational differences, his own bad habits and the shifting boundaries in comedy.",MOVIE,2020,comedy,US,https://www.netflix.com/watch/81121954,https://www.youtube.com/watch?v=Wva0OyWVRsM,66,7.2,2764.0,5.264,7.2,0
tm670553,Your Name Engraved Herein,"In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.",MOVIE,2020,"drama, romance",TW,https://www.netflix.com/watch/81287844,https://www.youtube.com/watch?v=mzfVBg54BGw,118,7.3,5628.0,9.885,8.2,0
tm847629,Dolly Parton: Here I Am,"Dolly Parton leads a moving, musical journey in this documentary that details the people and places who have helped shape her iconic career.",MOVIE,2019,"music, documentation",GB,https://www.netflix.com/watch/81204624,https://www.youtube.com/watch?v=MPg0V7M1J9g,89,7.3,1467.0,3.26,7.7,0
ts103890,The InBESTigators,"When Maudie, a ten-year-old puzzle prodigy, forms a detective agency with her classmates Ezra, Ava and Kyle, no crime is left unsolved.",SHOW,2019,"crime, family, comedy",AU,https://www.netflix.com/watch/80243216,https://www.youtube.com/watch?v=jnhMrZlf8wA,19,8.1,783.0,7.564,8.8,1
ts236388,The Circle France,"Status and strategy collide in this social media competition where online players flirt, befriend and catfish their way toward 100,000 euros.",SHOW,2020,reality,FR,https://www.netflix.com/watch/81044719,https://www.youtube.com/watch?v=wJqBNYvqF7I,50,7.4,692.0,1.33,8.7,1
ts86413,AJ and the Queen,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",SHOW,2020,"comedy, drama",US,https://www.netflix.com/watch/80237329,https://www.youtube.com/watch?v=FfvnMu0maM8,52,7.4,7961.0,10.486,7.7,1
tm823488,David Foster: Off the Record,A documentary about Canadian music icon David Foster.,MOVIE,2019,documentation,CA,https://www.netflix.com/watch/81214083,https://www.youtube.com/watch?v=O46buPOI5KU,98,6.9,552.0,3.314,7.0,0
ts89291,Mythomaniac,"Burned out and taken for granted, a working mom suspects her partner is cheating, so to win back his attentions, she feigns a medical diagnosis.",SHOW,2019,"comedy, drama",FR,https://www.netflix.com/watch/81018979,https://www.youtube.com/watch?v=QWErBKlTMeo,46,6.7,1274.0,3.965,6.3,1
ts254293,The American Barbecue Showdown,Eight of the country's best backyard smokers and pitmasters vie for the title of American Barbecue Champion in a fierce but friendly faceoff.,SHOW,2020,reality,US,https://www.netflix.com/watch/81057855,https://www.youtube.com/watch?v=rOEm2TXEF-E,43,7.1,1151.0,9.677,6.2,1
ts237104,History 101,"Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries.",SHOW,2020,"documentation, history",GB,https://www.netflix.com/watch/81116168,https://www.youtube.com/watch?v=han4ZONppi8,22,6.8,4031.0,7.172,7.0,1
tm844642,Michelle Wolf: Joke Show,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.",MOVIE,2019,comedy,US,https://www.netflix.com/watch/81036542,https://www.youtube.com/watch?v=k8Nfw75QASU,59,7.2,1571.0,3.234,6.8,0
tm855483,Have a Good Trip: Adventures in Psychedelics,"Celebrities recall their most mind-bending trips via animations, reenactments and more in this comedic documentary exploring the story of psychedelics.",MOVIE,2020,"documentation, comedy",US,https://www.netflix.com/watch/80231917,https://www.youtube.com/watch?v=FmQygtqDLHs,85,6.8,7578.0,12.231,6.9,0
tm447520,Sebastian Maniscalco: Stay Hungry,"Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special.",MOVIE,2019,comedy,US,https://www.netflix.com/watch/80218104,https://www.youtube.com/watch?v=OTosCy89z7A,65,7.1,1295.0,2.991,6.4,0
ts89876,Lunatics,This mockumentary series follows the peculiar lives of six eccentric -- and sometimes obscene -- misfits who march to their own beat.,SHOW,2019,comedy,US,https://www.netflix.com/watch/80198950,https://www.youtube.com/watch?v=iCUv4hhzWWM,36,6.6,3136.0,3.871,6.2,1
tm679284,The Knight Before Christmas,A medieval English knight is magically transported to present-day America where he falls for a high school science teacher who is disillusioned by love.,MOVIE,2019,"drama, fantasy, romance, comedy",US,https://www.netflix.com/watch/81026188,https://www.youtube.com/watch?v=-JtwROpSVWc,92,5.5,17762.0,15.628,6.5,0
